budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
15000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.newline.com/properties/raiseyourvoice.html,14024,"[{""id"": 6027, ""name"": ""music""}, {""id"": 7393, ""name"": ""life's dream""}, {""id"": 10228, ""name"": ""aspiring singer""}, {""id"": 10229, ""name"": ""singer""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 163764, ""name"": ""death of brother""}, {""id"": 172291, ""name"": ""grieving""}, {""id"": 207739, ""name"": ""music school""}, {""id"": 218182, ""name"": ""overprotective father""}]",en,Raise Your Voice,"Raise Your Voice is a coming-of-age story centered around a small-town singer, brokenhearted by the death of her brother in a car crash, who had secretly submitted her for a summer session at a performing arts academy in Los Angeles. In the performing arts academy, she experiences a whole new way of life in the big city, far from the small town lifestyle she's used to.",10.9071,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""FilmEngine"", ""id"": 816}, {""name"": ""Brookwell-McNamara Entertainment"", ""id"": 3235}, {""name"": ""ChickFlick Productions"", ""id"": 15312}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/8/10,14867514,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Don't Hold Back ...Don't Give Up.,Raise Your Voice,,
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",http://www.biglebowskibluray.com/splash.php,115,"[{""id"": 418, ""name"": ""white russian""}, {""id"": 419, ""name"": ""dude""}, {""id"": 420, ""name"": ""bowling""}, {""id"": 422, ""name"": ""vietnam veteran""}, {""id"": 1337, ""name"": ""carpet""}, {""id"": 1541, ""name"": ""nihilism""}, {""id"": 1786, ""name"": ""heart attack""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 5498, ""name"": ""lsd""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 33626, ""name"": ""millionaire""}, {""id"": 155291, ""name"": ""cowboy""}, {""id"": 160846, ""name"": ""ashes""}, {""id"": 163045, ""name"": ""impregnation""}, {""id"": 167556, ""name"": ""bowling team""}, {""id"": 198673, ""name"": ""unemployed""}, {""id"": 200646, ""name"": ""bowling ball""}, {""id"": 219881, ""name"": ""weeds""}]",en,The Big Lebowski,"Jeffrey ""The Dude"" Lebowski, a Los Angeles slacker who only wants to bowl and drink white Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",49.230089,"[{""name"": ""Gramercy Pictures"", ""id"": 37}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998/3/6,46189568,117,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,Times like these call for a Big Lebowski.,The Big Lebowski,,
15000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.moanmovie.com/,7874,"[{""id"": 531, ""name"": ""southern usa""}, {""id"": 2636, ""name"": ""blues""}, {""id"": 5947, ""name"": ""military service""}, {""id"": 10183, ""name"": ""independent film""}]",en,Black Snake Moan,"A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, is looking everywhere for love, but never quite finding it.",11.429607,"[{""name"": ""Paramount Classics"", ""id"": 2315}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006/12/8,10903846,116,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,To save his soul he must save hers.,Black Snake Moan,,
15000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,4911,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 796, ""name"": ""police brutality""}, {""id"": 2187, ""name"": ""riot""}, {""id"": 2394, ""name"": ""ghetto""}, {""id"": 3261, ""name"": ""street war""}, {""id"": 3607, ""name"": ""hold-up robbery""}, {""id"": 4690, ""name"": ""moral conflict""}, {""id"": 5422, ""name"": ""special unit""}, {""id"": 7477, ""name"": ""police everyday life""}, {""id"": 8233, ""name"": ""cops""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 18035, ""name"": ""family""}]",en,Dark Blue,"Set during the Rodney King riots, a robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics.",6.373316,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Intermedia Films"", ""id"": 763}, {""name"": ""IM Filmproduktion"", ""id"": 1809}, {""name"": ""Cosmic Pictures"", ""id"": 1810}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Alphaville Films"", ""id"": 11462}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002/12/14,9237470,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"1992, L.A is at boiling point. One cop's turning up the heat",Dark Blue,,
16000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.amightyheartmovie.com/,1988,"[{""id"": 321, ""name"": ""terror""}, {""id"": 917, ""name"": ""journalism""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1647, ""name"": ""sadness""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 2300, ""name"": ""despair""}, {""id"": 3051, ""name"": ""hostage drama""}, {""id"": 3848, ""name"": ""support""}, {""id"": 3929, ""name"": ""hope""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 6203, ""name"": ""loss""}, {""id"": 7021, ""name"": ""pakistan""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 13149, ""name"": ""pregnancy""}]",en,A Mighty Heart,"Based on Mariane Pearl's account of the terrifying and unforgettable story of her husband, Wall Street Journal reporter Danny Pearl's life and death.",9.717392,"[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Revolution Films"", ""id"": 163}, {""name"": ""Paramount Vantage"", ""id"": 838}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""PK"", ""name"": ""Pakistan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007/1/1,18928871,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}]",Released,One woman dared to keep hope alive,A Mighty Heart,,
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,16222,[],en,Whatever It Takes,"A nerdy teen, Ryan Woodman is smitten with the popular and gorgeous Ashley Grant, who apparently has no interest in him. Meanwhile, dim star athlete Chris Campbell has his eye on Ryan's brainy and beautiful friend, Maggie Carter. The two agree to help each other in their romantic quests, but, as they come closer to their goals, both Ryan and Chris suspect that they might be pursuing the wrong girls.",8.074807,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000/3/31,9902115,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,How low will they go to get the girls of their dreams?,Whatever It Takes,,
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",,9557,"[{""id"": 237, ""name"": ""gay""}, {""id"": 7984, ""name"": ""bikini""}, {""id"": 11095, ""name"": ""cruise ship""}, {""id"": 191682, ""name"": ""babes""}]",en,Boat Trip,"Two straight men mistakenly end up on a ""gays only"" cruise.",7.034752,"[{""name"": ""Motion Picture Corporation of America"", ""id"": 2090}, {""name"": ""Artisan Entertainment"", ""id"": 2188}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002/10/1,8586376,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}]",Released,"... once you're on, you'll want to get off...",Boat Trip,,
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.foxsearchlight.com/stoker/,86825,"[{""id"": 10092, ""name"": ""mystery""}]",en,Stoker,"After India's father dies, her Uncle Charlie, who she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him.",27.322212,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Indian Paintbrush"", ""id"": 9350}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013/2/28,12077441,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Innocence Ends.,Stoker,,
12000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.wkw2046.com/,844,"[{""id"": 460, ""name"": ""free love""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 725, ""name"": ""lovesickness""}, {""id"": 738, ""name"": ""sexuality""}, {""id"": 780, ""name"": ""kung fu""}, {""id"": 803, ""name"": ""android""}, {""id"": 815, ""name"": ""soulmates""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 922, ""name"": ""hotel room""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2062, ""name"": ""restart""}, {""id"": 4224, ""name"": ""singapur""}, {""id"": 6059, ""name"": ""unsociability""}, {""id"": 7879, ""name"": ""secret love""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10818, ""name"": ""author""}, {""id"": 12354, ""name"": ""hong kong""}, {""id"": 14602, ""name"": ""break-up""}, {""id"": 33625, ""name"": ""illegal prostitution""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 163132, ""name"": ""photographic memory""}]",zh,2046,"2046 is the sequel to Wong Kar-Wais’ successful box-office hit In The Mood For Love. A film about affairs, ending relationships, and a shared love for Kung-Fu novels as the main character, Chow, writes his own novel and reflects back on his favorite love Su.",12.664787,"[{""name"": ""Paradis Films"", ""id"": 255}, {""name"": ""Orly Films"", ""id"": 354}, {""name"": ""Shanghai Film Group Corporation"", ""id"": 19858}, {""name"": ""Jet Tone Films"", ""id"": 26492}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",2004/5/20,19271312,129,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,Are you still in the mood for love?,2046,,
12000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.sonyclassics.com/marriedlife/,8060,"[{""id"": 572, ""name"": ""sex""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1808, ""name"": ""lover (female)""}, {""id"": 1946, ""name"": ""restaurant""}, {""id"": 3595, ""name"": ""deceived husband""}, {""id"": 4183, ""name"": ""wife""}, {""id"": 4481, ""name"": ""deceived wife""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 15155, ""name"": ""witness to murder""}, {""id"": 160246, ""name"": ""childhood friends""}]",en,Married Life,"The late 1940s. Richard Langley, a bachelor playboy, narrates a story that starts when his best friend, Harry Allen, invites him to lunch to tell Richard he's in love. Trouble is, Harry's already married to Pat; he worries Pat would be hurt too deeply by a divorce. Then, Harry's new love, Kay, joins them. Richard is smitten, so when he finds out that Pat may be in love with someone else.",3.004432,"[{""name"": ""Sidney Kimmel Entertainment"", ""id"": 737}, {""name"": ""Firm Films"", ""id"": 1838}, {""name"": ""Anonymous Content"", ""id"": 10039}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007/9/12,0,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Married Life,,
12000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",http://dumamovie.warnerbros.com/,15907,"[{""id"": 704, ""name"": ""adolescence""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 2043, ""name"": ""lion""}, {""id"": 3644, ""name"": ""south africa""}, {""id"": 6733, ""name"": ""bullying""}, {""id"": 9963, ""name"": ""kids and family""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10624, ""name"": ""bully""}, {""id"": 11336, ""name"": ""young boy""}, {""id"": 11337, ""name"": ""cheetah""}, {""id"": 11338, ""name"": ""wild animal""}]",en,Duma,An orphaned cheetah becomes the best friend and pet of a young boy living in South Africa.,4.795244,"[{""name"": ""John Wells Productions"", ""id"": 1512}, {""name"": ""Pandora Pictures"", ""id"": 5329}, {""name"": ""Gaylord Films"", ""id"": 5367}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]",2005/4/22,0,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Some friendships are wilder than others,Duma,,
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.ondinefilm.com,38448,"[{""id"": 567, ""name"": ""alcohol""}, {""id"": 5938, ""name"": ""mermaid""}, {""id"": 155049, ""name"": ""wedding dress""}, {""id"": 186829, ""name"": ""fishing net""}, {""id"": 186830, ""name"": ""selkie""}]",en,Ondine,An Irish fisherman discovers a woman in his fishing net believing her to be a mermaid.,5.841285,"[{""name"": ""Octagon Films"", ""id"": 1266}, {""name"": ""Irish Film Board"", ""id"": 5267}, {""name"": ""Wayfare Entertainment"", ""id"": 5703}, {""name"": ""Little Wave Productions"", ""id"": 5704}, {""name"": ""Start Motion Pictures"", ""id"": 19961}, {""name"": ""Radio Telef\u00eds \u00c9ireann (RT\u00c9)"", ""id"": 40605}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009/9/14,1644755,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ro"", ""name"": ""Rom\u00e2n\u0103""}]",Released,The truth is not what you know. It's what you believe.,Ondine,,
12000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.office-kitano.co.jp/brother/index.html,327,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 441, ""name"": ""assassination""}, {""id"": 1463, ""name"": ""culture clash""}, {""id"": 1601, ""name"": ""war on drugs""}, {""id"": 1794, ""name"": ""yakuza""}, {""id"": 1796, ""name"": ""sake""}, {""id"": 1797, ""name"": ""loyalty""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 9016, ""name"": ""femme fatale""}, {""id"": 12670, ""name"": ""los angeles""}]",ja,Brother,"A Japanese Yakuza gangster’s deadly existence in his homeland gets him exiled to Los Angeles, California, where he is taken in by his little brother and his brother’s gang. This is the first English film by Takeshi Kitano.",5.327714,"[{""name"": ""Bandai Visual Company"", ""id"": 528}, {""name"": ""Office Kitano"", ""id"": 567}, {""name"": ""Tokyo FM Broadcasting Co."", ""id"": 6516}, {""name"": ""Recorded Picture Company (RPC)"", ""id"": 11561}, {""name"": ""Fuzzy Bunny Films (I)"", ""id"": 11562}, {""name"": ""Little Brother Inc."", ""id"": 11563}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000/9/9,15250000,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Are You Japanese?,Brother,,
1200000,"[{""id"": 35, ""name"": ""Comedy""}]",,9260,"[{""id"": 8430, ""name"": ""safe""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 33905, ""name"": ""inner city""}]",en,Welcome to Collinwood,"Five hapless inner-city low-lifes attempt to burgle a pawnbroker's safe, but end up being plagued by bad luck.",3.582733,"[{""name"": ""Section Eight"", ""id"": 129}, {""name"": ""Pandora Cinema"", ""id"": 185}, {""name"": ""Gaylord Films"", ""id"": 5367}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""H5B5 Media AG"", ""id"": 21625}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002/5/24,0,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Five guys. One safe. No brains.,Welcome to Collinwood,,
